Transaction_ID,Date,Amount (INR),Transaction_Type,Account_Type,GST_Number,Compliance_Status,Fraud_Flag,Risk_Score,Business_Category,City,State,Country,Notes
TXN00179,20-08-2024,51581.42,Cash Deposit,Business,2447274885Z4,GST Compliant,No,5,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00180,15-09-2024,18853.53,Cash Deposit,Business,2436024803Z4,GST Compliant,No,19,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00181,24-12-2024,63044.31,Cash Deposit,Business,2453051023Z1,Non-GST Compliant,No,38,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00182,16-07-2024,175038.69,RTGS,Corporate,2472355990Z4,GST Compliant,No,27,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00183,16-05-2024,69439.9,IMPS,Corporate,2449145781Z1,Non-GST Compliant,No,19,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00184,13-11-2024,112384.0,IMPS,Corporate,2452521550Z2,GST Compliant,No,33,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00185,13-06-2024,86681.84,Cheque Payment,Corporate,2419299710Z1,GST Compliant,No,27,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00186,12-08-2024,91788.72,IMPS,Business,2451138634Z1,GST Compliant,No,34,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00187,02-11-2024,193914.71,UPI,Business,2432089388Z8,GST Compliant,No,16,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00188,21-08-2024,59237.93,NEFT,Corporate,2495203955Z3,GST Compliant,No,20,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00189,20-06-2024,125468.62,UPI,Corporate,2468674834Z6,GST Compliant,No,16,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00190,31-05-2024,84018.33,Cheque Payment,Corporate,2459891698Z5,GST Compliant,No,13,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00191,10-11-2024,12238.62,RTGS,Business,2437685883Z2,GST Compliant,No,21,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00192,08-06-2024,97871.27,RTGS,Corporate,2447735026Z6,GST Compliant,No,30,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00193,05-04-2024,162670.53,Cheque Payment,Business,2412094698Z7,GST Compliant,No,20,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00194,20-08-2024,19759.61,Cash Deposit,Corporate,2482685648Z1,Non-GST Compliant,Yes,82,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00195,28-06-2024,13927.67,NEFT,Corporate,2442722909Z1,GST Compliant,No,15,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00196,22-04-2024,30734.77,Cheque Payment,Business,2457143873Z3,GST Compliant,No,17,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00197,13-11-2024,152882.38,NEFT,Business,2491784131Z7,GST Compliant,No,16,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00198,21-02-2024,144801.84,IMPS,Business,2445898979Z6,GST Compliant,No,23,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00199,24-09-2024,113007.9,RTGS,Corporate,2462746885Z3,GST Compliant,No,39,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00200,21-10-2024,93650.6,Cheque Payment,Corporate,2494016733Z8,GST Compliant,No,29,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00201,22-04-2024,177666.28,NEFT,Business,2420976383Z6,GST Compliant,No,13,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00202,10-04-2024,153341.9,Cash Deposit,Corporate,2472755539Z2,GST Compliant,No,12,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00203,22-04-2024,162390.33,NEFT,Corporate,2476258444Z6,GST Compliant,No,31,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00204,21-03-2024,162654.33,RTGS,Corporate,2490865113Z5,GST Compliant,No,22,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00205,05-07-2024,128547.0,Cheque Payment,Corporate,2474175392Z8,GST Compliant,No,5,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00206,22-04-2024,91608.34,Cash Deposit,Business,2416657930Z1,GST Compliant,No,27,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00207,02-01-2024,172936.9,NEFT,Corporate,2464757391Z8,GST Compliant,No,27,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00208,09-05-2024,185202.22,Cash Deposit,Business,2411442339Z4,GST Compliant,No,28,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00209,07-08-2024,4770.97,NEFT,Corporate,2410345128Z1,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00210,23-02-2024,10320.46,Cash Deposit,Corporate,2411316511Z8,GST Compliant,No,28,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00211,08-12-2024,191749.07,Cash Deposit,Business,2410819436Z3,Non-GST Compliant,No,32,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00212,11-08-2024,55439.35,UPI,Corporate,2452191814Z2,Non-GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00213,12-08-2024,174675.15,IMPS,Corporate,2484255035Z7,GST Compliant,No,14,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00214,05-05-2024,77765.14,UPI,Business,2481791137Z5,GST Compliant,No,21,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00215,09-05-2024,23828.82,IMPS,Business,2442234043Z3,GST Compliant,No,31,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00216,22-02-2024,16097.84,UPI,Corporate,2461601808Z4,Non-GST Compliant,Yes,73,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00217,20-06-2024,31310.01,Cheque Payment,Corporate,2470523811Z5,Non-GST Compliant,No,35,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00218,05-08-2024,49986.14,RTGS,Business,2459798143Z1,GST Compliant,No,39,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00219,08-06-2024,97708.79,NEFT,Corporate,2420752260Z3,GST Compliant,No,38,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00220,16-07-2024,140302.57,NEFT,Business,2435758955Z1,GST Compliant,No,18,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00221,03-09-2024,197279.85,Cheque Payment,Corporate,2418814789Z6,GST Compliant,No,5,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00222,19-11-2024,88306.93,UPI,Corporate,2466687789Z6,GST Compliant,No,17,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00223,21-07-2024,103641.81,NEFT,Business,2484336655Z5,Non-GST Compliant,No,30,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00224,02-07-2024,104367.92,RTGS,Corporate,2487705808Z5,GST Compliant,No,22,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00225,02-05-2024,107891.48,IMPS,Corporate,2415045502Z6,GST Compliant,No,17,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00226,11-09-2024,103552.95,Cheque Payment,Corporate,2477303671Z6,GST Compliant,No,21,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00227,20-10-2024,1764.86,UPI,Corporate,2424715164Z3,GST Compliant,No,29,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00228,06-10-2024,354.95,Cash Deposit,Corporate,2432715639Z8,GST Compliant,No,34,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00229,20-11-2024,19542.29,NEFT,Corporate,2493502243Z4,GST Compliant,No,13,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00230,07-04-2024,20320.31,UPI,Business,2462918251Z6,GST Compliant,No,10,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00231,16-07-2024,140982.33,Cheque Payment,Corporate,2427282302Z3,Non-GST Compliant,No,36,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00232,27-08-2024,40991.16,NEFT,Business,2489046016Z2,GST Compliant,No,13,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00233,23-05-2024,178943.87,IMPS,Corporate,2449913481Z6,GST Compliant,No,35,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00234,06-04-2024,185721.98,RTGS,Corporate,2464958269Z5,Non-GST Compliant,No,19,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00235,19-07-2024,195178.91,Cheque Payment,Corporate,2482116130Z4,GST Compliant,No,34,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00236,03-05-2024,187816.87,Cash Deposit,Corporate,2494658063Z8,GST Compliant,No,17,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00237,05-07-2024,54384.95,RTGS,Corporate,2430412074Z1,GST Compliant,No,8,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00238,21-11-2024,101960.27,Cash Deposit,Business,2484448107Z2,GST Compliant,No,25,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00239,14-12-2024,35099.24,UPI,Corporate,2438961631Z6,GST Compliant,No,39,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00240,15-09-2024,161243.87,NEFT,Corporate,2412889519Z8,GST Compliant,No,7,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00241,27-05-2024,177687.46,IMPS,Corporate,2488836856Z5,GST Compliant,No,27,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00242,08-09-2024,170259.25,NEFT,Business,2497522902Z1,GST Compliant,No,22,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00243,11-12-2024,86679.06,Cash Deposit,Corporate,2442888551Z1,GST Compliant,No,6,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00244,26-05-2024,151737.19,RTGS,Corporate,2470131752Z8,GST Compliant,No,5,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00245,27-05-2024,19524.86,RTGS,Corporate,2452909418Z7,GST Compliant,No,37,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00246,17-12-2024,8058.55,IMPS,Business,2463356640Z4,GST Compliant,No,38,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00247,17-07-2024,150649.75,Cash Deposit,Corporate,2464741734Z2,GST Compliant,No,5,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00248,03-11-2024,85076.8,Cheque Payment,Business,2469422574Z2,Non-GST Compliant,Yes,99,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00249,07-05-2024,199109.9,UPI,Business,2467406640Z3,GST Compliant,No,14,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00250,08-02-2024,19459.87,Cheque Payment,Corporate,2454896514Z5,GST Compliant,No,16,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00251,03-12-2024,171126.98,Cash Deposit,Corporate,2486332451Z8,GST Compliant,No,19,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00252,25-12-2024,96001.81,IMPS,Business,2465014450Z5,GST Compliant,No,38,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00253,08-05-2024,165431.77,RTGS,Corporate,2462354825Z2,GST Compliant,No,9,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00254,23-09-2024,163427.29,Cheque Payment,Corporate,2482657277Z8,Non-GST Compliant,Yes,62,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00255,30-05-2024,183199.24,RTGS,Business,2412375814Z3,GST Compliant,No,17,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00256,24-10-2024,59577.02,UPI,Corporate,2483195207Z2,GST Compliant,No,9,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00257,08-04-2024,189960.37,Cheque Payment,Business,2434266872Z8,GST Compliant,No,38,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00258,19-09-2024,30341.88,IMPS,Business,2442399317Z4,GST Compliant,No,6,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00259,08-09-2024,16402.94,UPI,Business,2410265685Z8,GST Compliant,No,12,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00260,23-05-2024,86328.79,UPI,Corporate,2420977497Z4,GST Compliant,No,32,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00261,11-12-2024,165666.31,RTGS,Business,2490618069Z3,GST Compliant,No,38,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00262,21-04-2024,94689.49,IMPS,Business,2465991699Z4,GST Compliant,No,13,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00263,29-02-2024,165859.04,Cheque Payment,Corporate,2456115764Z2,GST Compliant,No,29,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00264,02-01-2024,145940.06,IMPS,Corporate,2494112225Z5,GST Compliant,No,5,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00265,30-10-2024,41893.58,NEFT,Business,2460248701Z5,Non-GST Compliant,No,16,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00266,10-09-2024,189776.84,NEFT,Business,2488557207Z5,GST Compliant,No,21,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00267,19-05-2024,12165.63,UPI,Corporate,2462123505Z5,GST Compliant,No,10,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00268,06-02-2024,179656.96,IMPS,Corporate,2473643246Z4,GST Compliant,No,14,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00269,08-06-2024,60895.65,UPI,Business,2466967851Z2,GST Compliant,No,38,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00270,09-01-2024,100034.62,Cheque Payment,Corporate,2410068417Z2,GST Compliant,No,15,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00271,20-08-2024,84476.15,IMPS,Corporate,2472747762Z3,GST Compliant,No,27,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00272,08-04-2024,34375.19,UPI,Corporate,2431971472Z4,GST Compliant,No,11,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00273,26-05-2024,71635.79,RTGS,Business,2478041366Z3,GST Compliant,No,34,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00274,30-10-2024,38594.96,IMPS,Business,2428366763Z3,GST Compliant,No,27,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00275,26-07-2024,40785.26,IMPS,Corporate,2429524681Z1,GST Compliant,No,8,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00276,10-05-2024,37419.5,IMPS,Corporate,2487909374Z3,GST Compliant,No,16,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00277,31-05-2024,97808.59,UPI,Corporate,2456864871Z5,GST Compliant,No,14,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00278,23-02-2024,159588.29,UPI,Business,2417252231Z1,Non-GST Compliant,Yes,84,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00279,29-04-2024,113798.32,UPI,Business,2484877268Z4,GST Compliant,No,12,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00280,09-06-2024,178642.39,UPI,Business,2458867195Z5,GST Compliant,No,14,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00281,25-04-2024,127312.53,RTGS,Business,2494666486Z8,GST Compliant,No,28,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00282,15-03-2024,137871.13,NEFT,Corporate,2480189794Z7,Non-GST Compliant,No,35,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00283,22-04-2024,133524.77,Cash Deposit,Business,2449466239Z2,GST Compliant,No,24,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00284,13-04-2024,89897.34,Cheque Payment,Business,2444889807Z2,GST Compliant,No,13,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00285,05-12-2024,137870.87,UPI,Business,2458067532Z1,GST Compliant,No,23,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00286,10-09-2024,13950.85,NEFT,Corporate,2424013033Z1,GST Compliant,No,15,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00287,14-08-2024,171971.7,IMPS,Business,2478565325Z1,GST Compliant,No,17,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00288,21-04-2024,155564.65,NEFT,Corporate,2448732427Z5,GST Compliant,No,29,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00289,08-04-2024,49053.54,Cash Deposit,Business,2413654018Z8,GST Compliant,No,10,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00290,01-06-2024,153608.81,RTGS,Corporate,2454174904Z1,GST Compliant,No,12,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00291,14-12-2024,2538.39,UPI,Corporate,2443354350Z8,Non-GST Compliant,Yes,63,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00292,03-12-2024,43457.14,Cheque Payment,Corporate,2499915257Z7,Non-GST Compliant,Yes,94,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00293,12-07-2024,13036.8,RTGS,Corporate,2459369227Z5,GST Compliant,No,8,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00294,05-11-2024,156047.58,NEFT,Business,2413655462Z2,Non-GST Compliant,Yes,64,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00295,11-06-2024,151177.27,UPI,Corporate,2444442636Z7,GST Compliant,No,31,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00296,26-07-2024,162729.07,NEFT,Corporate,2492719376Z7,GST Compliant,No,8,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00297,17-06-2024,906.29,NEFT,Corporate,2458188292Z3,GST Compliant,No,8,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00298,09-06-2024,100251.53,Cash Deposit,Business,2490599272Z5,GST Compliant,No,29,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00299,08-03-2024,140970.19,RTGS,Corporate,2471903573Z4,GST Compliant,No,5,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00300,15-10-2024,31088.67,Cash Deposit,Corporate,2468324085Z4,GST Compliant,No,32,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00301,03-10-2024,129961.65,NEFT,Corporate,2461367881Z2,GST Compliant,No,32,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00302,30-10-2024,16831.18,IMPS,Business,2448767922Z7,GST Compliant,No,6,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00303,14-05-2024,36273.36,NEFT,Business,2420393692Z3,GST Compliant,No,38,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00304,13-07-2024,95164.61,UPI,Business,2411416384Z3,GST Compliant,No,14,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00305,07-05-2024,130716.49,IMPS,Business,2428595574Z3,Non-GST Compliant,Yes,64,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00306,02-02-2024,29182.37,UPI,Corporate,2445656919Z6,GST Compliant,No,12,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00307,24-06-2024,37052.81,Cash Deposit,Corporate,2423101195Z8,Non-GST Compliant,No,34,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00308,22-01-2024,40897.23,NEFT,Corporate,2469974279Z4,GST Compliant,No,21,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00309,25-08-2024,47747.77,Cash Deposit,Corporate,2410068956Z1,GST Compliant,No,7,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00310,06-06-2024,45318.5,Cash Deposit,Business,2473046875Z5,Non-GST Compliant,Yes,90,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN00311,07-02-2024,79035.87,NEFT,Business,2418555523Z5,GST Compliant,No,33,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00312,17-08-2024,130761.39,RTGS,Corporate,2440469195Z8,GST Compliant,No,30,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00313,30-12-2024,87611.98,NEFT,Corporate,2433214184Z2,GST Compliant,No,19,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00314,20-02-2024,155197.02,UPI,Business,2438212883Z4,GST Compliant,No,24,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00315,20-09-2024,143856.51,Cheque Payment,Corporate,2452664028Z6,GST Compliant,No,20,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN00316,09-10-2024,25314.12,UPI,Business,2448133814Z7,GST Compliant,No,15,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00317,27-01-2024,9777.84,IMPS,Corporate,2421987898Z1,Non-GST Compliant,No,22,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN00318,13-08-2024,175589.53,IMPS,Business,2482228712Z2,GST Compliant,No,18,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN00319,03-10-2024,15975.42,RTGS,Business,2437678250Z1,Non-GST Compliant,No,36,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN00320,12-10-2024,29676.35,Cash Deposit,Corporate,2489359461Z6,GST Compliant,No,26,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN00321,06-04-2024,4436.43,RTGS,Business,2482221197Z7,GST Compliant,No,19,Retail,Ahmedabad,Gujarat,India,No suspicious activity
